;train_TotalF1;train_Accuracy;val_TotalF1;val_Accuracy
166;0.49438172664654884;0.5836985100788782;0.503369511243527;0.5905511811023622
167;0.49643998862106686;0.5845749342681859;0.5007425116651715;0.5879265091863517
168;0.49651460839196776;0.5845749342681859;0.5007425116651715;0.5879265091863517
169;0.49739445934402093;0.5854513584574934;0.5007425116651715;0.5879265091863517
170;0.5008008439855407;0.5880806310254163;0.4981004565623752;0.5853018372703412
171;0.500874991136488;0.5880806310254163;0.4984153113985694;0.5853018372703412
172;0.5057537105301855;0.5933391761612621;0.5007425116651715;0.5879265091863517
173;0.5048845817620939;0.5924627519719544;0.5040739417336065;0.5905511811023622
174;0.5057537105301855;0.5933391761612621;0.5010591776313326;0.5879265091863517
175;0.5073500774342364;0.5950920245398773;0.5067024043246338;0.5931758530183727
176;0.5074181952740568;0.5950920245398773;0.5067024043246338;0.5931758530183727
177;0.5080816330626133;0.595968448729185;0.5089631550595363;0.5958005249343832
178;0.5123164382282178;0.6012269938650306;0.5070705476620182;0.5931758530183727
179;0.5114686643368601;0.6003505696757231;0.5092947783236498;0.5958005249343832
180;0.5123780001438469;0.6012269938650306;0.5068136979527145;0.5931758530183727
181;0.5123780001438469;0.6012269938650306;0.5092947783236498;0.5958005249343832
182;0.5114083653876296;0.6003505696757231;0.5070705476620182;0.5931758530183727
183;0.5151323225911404;0.6029798422436459;0.5020301280149654;0.5879265091863517
184;0.5151323225911404;0.6029798422436459;0.5020301280149654;0.5879265091863517
185;0.5151323225911404;0.6029798422436459;0.5020301280149654;0.5879265091863517
186;0.5151323225911404;0.6029798422436459;0.5020301280149654;0.5879265091863517
187;0.5151323225911404;0.6029798422436459;0.5020301280149654;0.5879265091863517
188;0.5151935875502021;0.6029798422436459;0.5020301280149654;0.5879265091863517
189;0.5142855147096139;0.6021034180543383;0.5020301280149654;0.5879265091863517
190;0.5142255092135767;0.6021034180543383;0.5020301280149654;0.5879265091863517
191;0.5174876125234618;0.6056091148115688;0.5065677979063806;0.5931758530183727
192;0.5174876125234618;0.6056091148115688;0.5065677979063806;0.5931758530183727
193;0.5167652770170491;0.6047326906222612;0.5065677979063806;0.5931758530183727
194;0.5156341977971315;0.6047326906222612;0.5065677979063806;0.5931758530183727
195;0.5156341977971315;0.6047326906222612;0.5065677979063806;0.5931758530183727
196;0.5156341977971315;0.6047326906222612;0.5065677979063806;0.5931758530183727
197;0.5156341977971315;0.6047326906222612;0.5065677979063806;0.5931758530183727
198;0.5156341977971315;0.6047326906222612;0.5065677979063806;0.5931758530183727
199;0.5171087364571527;0.6047326906222612;0.5065677979063806;0.5931758530183727
200;0.5171087364571527;0.6047326906222612;0.5065677979063806;0.5931758530183727
201;0.5171087364571527;0.6047326906222612;0.5065677979063806;0.5931758530183727
202;0.5216005187384181;0.6064855390008764;0.5054056683434134;0.5905511811023622
203;0.5224769470909476;0.6091148115687993;0.5079242143912339;0.5931758530183727
204;0.5377090801921925;0.6143733567046451;0.5111757339913455;0.5931758530183727
205;0.5486844805455023;0.6196319018404908;0.5095977001385623;0.5905511811023622
206;0.5486844805455023;0.6196319018404908;0.5095977001385623;0.5905511811023622
207;0.5523033026974896;0.621384750219106;0.5095977001385623;0.5905511811023622
208;0.5523033026974896;0.621384750219106;0.5095977001385623;0.5905511811023622
209;0.5532014050210993;0.621384750219106;0.5156033081591035;0.5931758530183727
210;0.5532014050210993;0.621384750219106;0.5156033081591035;0.5931758530183727
211;0.5520505734917147;0.6222611744084137;0.5148085624504971;0.5931758530183727
212;0.5586583934780979;0.6248904469763366;0.5210944943999541;0.5958005249343832
213;0.5595044069127579;0.6257668711656442;0.5154052567149102;0.5931758530183727
214;0.5555206722452708;0.621384750219106;0.5154052567149102;0.5931758530183727
215;0.5579563522455631;0.6231375985977213;0.5154052567149102;0.5931758530183727
216;0.5528687083797701;0.6196319018404908;0.5236232591615002;0.5984251968503937
217;0.5528687083797701;0.6196319018404908;0.5236232591615002;0.5984251968503937
218;0.5596139773664259;0.6240140227870289;0.5236232591615002;0.5984251968503937
219;0.5596139773664259;0.6240140227870289;0.5210944943999541;0.5958005249343832
220;0.5620226076794252;0.6240140227870289;0.5249962665238234;0.5958005249343832
221;0.568166436132877;0.6266432953549518;0.5248033826806062;0.5958005249343832
222;0.5666947311126556;0.6257668711656442;0.5194427321236395;0.5931758530183727
223;0.5625454514433189;0.6231375985977213;0.5219694474149509;0.5958005249343832
224;0.5626216249446008;0.6222611744084137;0.5219694474149509;0.5958005249343832
225;0.5643012312327377;0.6231375985977213;0.5219694474149509;0.5958005249343832
226;0.5694445471916347;0.6266432953549518;0.5219694474149509;0.5958005249343832
227;0.5694834381365864;0.6266432953549518;0.5219694474149509;0.5958005249343832
228;0.5694641902091725;0.6257668711656442;0.5343208366030104;0.5984251968503937
229;0.5718389568476671;0.6275197195442594;0.5360980228077081;0.6010498687664042
230;0.5769095086737074;0.6301489921121823;0.5493963544194392;0.6062992125984252
231;0.5785387203836656;0.6301489921121823;0.5471876012498587;0.6036745406824147
232;0.5776453716319615;0.6292725679228747;0.5470067306589651;0.6036745406824147
233;0.5776043179700202;0.6292725679228747;0.5470067306589651;0.6036745406824147
234;0.5860998410697963;0.635407537248028;0.5608597705774583;0.6167979002624672
